Time stamp,COMP_REF1,COMP_REF13,COMP_REF14,COMP_REF2,COMP_REF4,COMP_REF6,COMP_REF7,COMP_REF8,COMP_REF9,TUNEL1,TUNEL2,TUNEL3
18/05/2019 21:00,254.81,0.6877,1,290.24,0,233.24,171.29,185.83,141.35,79.77,0.2844,183.53
18/05/2019 22:00,293.98,0.7982,0.4921,314,0,0.0734,171.12,189.47,1.34,13.87,48.08,194.15
18/05/2019 23:00,267.84,164.59,125.79,308.8,0,59.55,161.5,188.01,31.8,14.63,137.32,193.61
19/05/2019 00:00,325.36,274.78,205.7,327.88,0,251.25,185.92,189.51,159.9,103.51,168.81,192.31
19/05/2019 01:00,268.67,277.78,207.01,299.52,0,250.33,137.17,189.19,192.42,111.15,169.36,180.25
19/05/2019 02:00,301.14,281.18,213.24,309.82,0,249.54,142.47,189.45,176.13,112.97,170.01,196.19
19/05/2019 03:00,284.64,280.11,209.61,305.38,0,64.57,159.08,177.81,38.24,10.14,169.7,196.53
19/05/2019 04:00,317.88,281.81,212.14,315.45,0,0.0872,171.53,189.59,1.33,0.9256,169.91,196.29
19/05/2019 05:00,311.53,282.8,212.06,311.39,0,0.0871,159.35,189.23,1.32,7.59,170.29,197.51
19/05/2019 06:00,215.66,277.43,196.68,295.41,0,25.73,158.4,185.73,17.6,20.27,169.87,198.95
19/05/2019 07:00,241.11,281,202.93,306.92,0,246.72,160.47,180.37,143.93,90.69,170.6,198.73
19/05/2019 08:00,277.48,280.95,202.45,310.03,0,251,185.91,190.33,153.12,115.34,170.97,199.99
19/05/2019 09:00,325.18,283.22,207.57,319.55,0,252.52,182.7,191.57,155.15,114.66,171.01,200.57
19/05/2019 10:00,296.4,283.18,205.49,312.8,0,255.66,187.12,192.04,161.72,111.75,171.35,202.38
19/05/2019 11:00,284.52,286.77,215.45,307.32,0,254.98,186.71,192.15,160.93,116.48,171.94,202.56
19/05/2019 12:00,189.37,208.34,155.57,200.94,0,143.18,149.01,179.6,100.82,54.93,135.24,158.97
19/05/2019 13:00,0.1385,0.0666,0.0269,0.1342,0,0.0135,3.24,16.88,0.2488,0.0196,0.1363,0.0727
19/05/2019 14:00,0.8556,0.7104,0.3276,0.782,0,0.0699,167.89,189.36,1.39,0.1067,0.1688,0.3235
19/05/2019 15:00,0.8555,0.5552,0.6045,0.7834,0,141.35,164.68,93,1.41,0.1379,0.1879,1.8
19/05/2019 16:00,0.8533,0.3226,0.7939,0.781,0,270.55,163.47,0.1376,1.41,0.1634,0.2067,0.3004
19/05/2019 17:00,0.85,0.3056,0.7718,0.7792,0,255.88,161.26,0.1385,1.41,0.1597,0.2987,0.3
19/05/2019 18:00,0.8504,0.304,0.7615,0.7802,0,245.75,149.58,0.1403,1.43,0.1588,0.2833,0.3023
19/05/2019 19:00,0.8542,0.3388,0.7722,0.7835,0,251.81,150.48,0.1404,1.44,0.1608,0.2833,0.2963
19/05/2019 20:00,0.8558,0.2704,0.5659,0.7845,0,255.8,153.16,0.1325,1.46,0.1611,0.2841,0.2008
19/05/2019 21:00,0.8572,0.2704,0.5639,0.7863,0,254.53,144.94,0.1326,1.46,0.1608,0.2845,0.1997
19/05/2019 22:00,0.8575,0.2684,0.5576,0.7873,0,251.7,135.99,0.1341,1.47,0.161,0.286,0.2004
19/05/2019 23:00,0.8566,0.2632,0.5437,0.7876,0,245.25,131.34,0.1323,1.47,0.159,0.2865,0.2031
20/05/2019 00:00,0.8602,0.2708,0.5517,0.7906,0,250.9,135.44,0.1345,1.48,0.1635,0.2902,0.2043
20/05/2019 01:00,0.8597,0.2633,0.543,0.7911,0,244.62,125.22,0.1336,1.48,0.16,0.2917,0.2056
20/05/2019 02:00,0.8601,0.2598,0.5356,0.7917,0,240.87,121.93,0.1339,1.48,0.1595,0.2917,0.2475
20/05/2019 03:00,0.8594,0.2452,0.5034,0.791,0,225.04,117.87,0.1332,1.48,0.1555,0.2895,0.2055
20/05/2019 04:00,0.8588,0.2617,0.5509,0.791,0,243.48,125.8,0.1326,1.47,0.1593,0.2915,0.2099
20/05/2019 05:00,0.8607,0.2592,0.6128,0.7904,0,243.74,131.3,0.1349,1.45,0.1583,0.2911,0.2858
20/05/2019 06:00,0.8601,0.3246,0.7491,0.7905,0,244.22,127.31,0.1347,1.44,0.1703,56.31,0.3382
20/05/2019 07:00,110.8,5.69,99.27,84.39,0,180.77,134.09,56.59,1.34,13.05,97.49,146.67
20/05/2019 08:00,265.47,204.81,220.21,309.77,0,177.69,168.26,189.76,109.76,51.56,159.98,194.15
20/05/2019 09:00,321.05,289.12,213.32,317.97,0,252.91,184.49,190.38,157.78,110,158.66,193.78
20/05/2019 10:00,327.55,293.02,216.65,323.31,0,256.94,189.69,191.98,163.38,109.4,159.28,194.53
20/05/2019 11:00,314.14,275.61,194.67,319.46,0,253.95,183.46,191.64,157.97,106.32,161.74,194.96
20/05/2019 12:00,277.64,284.99,197.62,302.31,0,255.55,190.42,191.81,161.23,117.69,168.54,195.34
20/05/2019 13:00,314.01,287.37,195.49,316.84,0,256.07,179.67,192,160.93,114.1,167.88,194.67
20/05/2019 14:00,306.42,286.05,193.07,314.06,0,254.67,190.77,191.91,160.48,119.93,167.42,195.07
20/05/2019 15:00,278.56,272.75,188.43,307.84,0,117.24,171.96,182.97,69.19,49.73,168.13,195.55
20/05/2019 16:00,291.55,288.56,214.15,308.44,0,0.1021,174.72,191.54,1.22,0.682,167.74,195.6
20/05/2019 17:00,271.66,287.63,211.85,303.39,0,19.42,178.28,191.43,12.47,16.69,167.35,196.23
20/05/2019 18:00,257.21,287.63,214.31,298.56,0,252.9,157.67,191.62,195.71,88.71,167.57,195.96
20/05/2019 19:00,258.72,285.74,209.79,298.85,0,254.62,151.15,191.63,201.76,100.77,169.42,196.07
20/05/2019 20:00,265,289.39,214.51,302.69,0,258.6,168.71,191.68,200.05,110.94,172.35,196.38
20/05/2019 21:00,245.71,283.12,202.21,298.78,0,252.92,153.8,189.61,199.29,111.61,173.02,196.91
20/05/2019 22:00,271.73,270.15,184.09,304.78,0,133.02,162.54,189.6,103.78,57.55,172.65,196.55
20/05/2019 23:00,196.7,204.68,141.02,229.95,0,0.0944,137.05,180.16,1.35,0.3081,137.19,156.84
21/05/2019 00:00,162.2,208.13,134.23,220.81,0,0.0948,137.8,190.43,1.37,0.3134,167.31,190.36
21/05/2019 01:00,283.93,80.62,60.12,303.33,0,0.0843,171.52,189.09,1.36,0.193,90.35,194.49
21/05/2019 02:00,270.98,0.7348,0.3956,309.49,0,0.071,164.86,184.83,1.38,0.1087,19.88,198.15
21/05/2019 03:00,309.07,0.6343,0.2821,310.39,0,0.0689,150.12,176.54,1.39,0.108,0.2812,200.94
21/05/2019 04:00,297.92,0.6551,0.2883,310.08,0,0.0696,154.56,179.14,1.4,0.1092,0.2777,201.63
21/05/2019 05:00,314.68,0.7127,0.3035,313.22,0,0.5519,158.34,190.01,1.39,0.1088,0.2923,202.36
21/05/2019 06:00,273.07,0.7292,0.3059,301.26,0,0.6963,171.11,189.73,1.38,0.1073,0.2655,204.01
21/05/2019 07:00,283.14,0.7177,0.3503,304.64,0,0.5315,151.59,181.77,1.31,10.86,0.314,204.62
21/05/2019 08:00,297.3,0.6905,0.8416,308.41,0,193.78,157.97,173.31,113.26,58.74,0.2916,202.23
21/05/2019 09:00,136.55,0.6077,0.9969,153.49,0,239.04,167.63,156.91,137.16,95.65,0.3526,124.57
21/05/2019 10:00,0.8496,0.6275,1.04,0.7757,0,244.81,164.81,163.34,141.36,105.03,0.3056,48.66
21/05/2019 11:00,148.81,0.7869,1.16,176.08,0,253.45,165.13,190.7,154.7,102.33,39.91,179.64
21/05/2019 12:00,335.6,178.02,132.02,334.7,0,252.47,174.83,191.07,151.22,105.57,143.89,193.07
21/05/2019 13:00,304.72,289.65,214.19,316.4,0,255.39,188.3,192.08,162.19,110.9,163.41,194.14
21/05/2019 14:00,326.02,293.91,217.74,327.84,0,255.28,190.14,193.25,157.15,112.09,163.99,194.41
21/05/2019 15:00,303.51,266.05,190.64,311.91,0,251.86,161.5,192.1,167.3,121.68,163.91,193.96
21/05/2019 16:00,258.96,282.22,194.7,300.13,0,253.95,164.42,191.86,166.92,100.16,163.84,194.96
21/05/2019 17:00,300.6,291.13,215.86,316.67,0,246.59,168.39,175.4,27.29,22.5,170.62,194.91
21/05/2019 18:00,259.26,289.4,209.37,312.37,0,249.27,165.68,191.45,1.26,14.61,170.86,195.81
21/05/2019 19:00,319.77,290.62,214.78,315.66,0,251.9,175.35,190.46,148.85,62.55,170.48,195.57
21/05/2019 20:00,229.53,291.04,209.93,302.36,0,251.81,185.68,190.97,154.95,104.21,170.85,197.77
21/05/2019 21:00,293.95,291.01,213.21,309.15,0,250.79,181.01,191.01,152.95,95.93,171.19,197.84
21/05/2019 22:00,193.93,289.1,211.91,290.12,0,246.92,174.25,188.68,150.37,97.58,171.22,192.06
21/05/2019 23:00,239.92,288.92,207.65,298.47,0,251.07,137.89,189.93,187.55,101.44,172,197.7
22/05/2019 00:00,294.31,267,182.91,306.4,0,148.82,112.23,177.13,112.62,66.56,164.47,198.02
22/05/2019 01:00,231.61,284.26,197.15,290.22,0,0.084,152.09,183.81,1.32,34.28,165.5,199.16
22/05/2019 02:00,276.34,286.17,202.82,308.2,0,0.0838,164.47,188.93,1.32,16.44,164.59,199.37
22/05/2019 03:00,321.92,87.27,63.03,317.35,0,0.0762,158.07,186.45,1.35,0.1998,73.6,200.02
22/05/2019 04:00,280.89,0.6839,0.3145,306.24,0,0.0671,158.26,179.85,1.36,0.1073,0.3155,201.53
22/05/2019 05:00,298.42,0.7496,0.3648,302.84,0,0.0679,152.37,183.77,1.36,0.1072,0.2575,202.32
22/05/2019 06:00,312.3,0.787,0.381,306.67,0,0.0937,169.35,189.58,1.35,0.1058,0.2585,203.07
22/05/2019 07:00,273.68,0.8192,0.4612,306.08,0,0.9257,159.74,189.25,1.32,14.37,31.69,204.43
22/05/2019 08:00,316.05,141.89,111.62,311.81,0,196.59,161.92,182.07,115.03,55.41,138.45,205.09
22/05/2019 09:00,25.63,280.74,208.71,37.67,0,249.94,176.06,190.22,145.59,110.57,164.52,43.89
22/05/2019 10:00,0.8631,286.16,215,0.8114,0,249.09,167.01,189.16,143,111.32,166.67,35.07
22/05/2019 11:00,86.28,283.43,204.98,78.63,0,250.86,163.51,185.11,147.46,111.48,170.91,156.04
22/05/2019 12:00,206.92,281.22,207.13,284.77,0,254.17,174.49,189.48,156.91,112.17,170.66,192.52
22/05/2019 13:00,152.51,204.89,151.88,153.34,0,193.83,112.24,136.44,105.58,84.23,132.7,99.64
22/05/2019 14:00,218.04,237.88,207.77,287.38,0,253.14,160.99,190.63,154.4,92.41,166.02,177
22/05/2019 15:00,296.17,204.02,222.96,318.42,0,253.01,161.25,191.22,144.02,97.95,164.86,187.7
22/05/2019 16:00,327.46,11.91,261.31,323.75,0,248.46,170.16,188.87,1.2,1.14,162.07,187.98
22/05/2019 17:00,277.44,194.14,234.97,309.23,0,248.88,155.25,190.15,1.22,19.8,163.94,185.53
22/05/2019 18:00,279.87,248.57,186.7,302.46,0,251.28,176.51,190.96,147.03,78.58,119.97,188.66
22/05/2019 19:00,56.68,220.34,171.3,60.51,0,245.25,163.99,187.07,143.81,100.51,95.62,33.73
22/05/2019 20:00,0.8691,273.96,177.25,0.8197,0,250.1,181.62,189.1,152.04,110.81,167.19,0.3157
22/05/2019 21:00,0.8707,275.32,185.28,0.8204,0,251.06,174.87,189.85,150.22,117.71,168.25,0.312
22/05/2019 22:00,0.8732,273.09,180.53,0.8236,0,199.38,174.13,189,117.21,83.18,168.31,154.13
22/05/2019 23:00,137.75,266.41,174.79,174.8,0,0.0888,164.92,190.71,1.33,0.4017,167.84,149.57
23/05/2019 00:00,199.09,279.48,197.47,281.16,0,0.086,167.76,192.36,1.32,0.3989,166.43,187.73
23/05/2019 01:00,271.57,278.67,194.21,308.1,0,0.0876,174.9,192.43,1.31,0.4706,166.98,188.71
23/05/2019 02:00,324.37,280.81,202.45,325.67,0,0.0878,163.33,192.07,1.32,0.3996,166.38,189.03
23/05/2019 03:00,323.39,267.44,184.43,322.15,0,0.088,158.49,191.49,1.33,0.3859,156.45,189.25
23/05/2019 04:00,327.14,279.31,199.06,324.6,0,0.0939,153.79,192.08,1.33,0.3987,171.17,189.78
23/05/2019 05:00,306.17,269.55,184.62,308.27,0,0.0955,148.49,189.41,1.34,0.3862,170.98,188.83
23/05/2019 06:00,280.23,276.01,192.83,307.75,0,0.309,156.36,190.71,1.31,0.3926,171.9,196.9
23/05/2019 07:00,309.27,276.2,183.81,312.81,0,0.8639,147.9,190.39,1.26,0.383,171.61,196.84
23/05/2019 08:00,320.45,277.95,183.97,316.2,0,0.2819,145.76,192.87,1.2,14.85,171.84,197.32
23/05/2019 09:00,274.25,275.44,178.28,308.14,0,48.4,172.13,192.59,30.19,7.6,171.98,198.13
23/05/2019 10:00,297.96,237.26,165.68,314.4,0,257.84,178.16,193.42,155.52,82.51,165.07,198.61
23/05/2019 11:00,274.6,0.788,1.15,310.85,0,253.17,181.63,191.6,154.03,108.12,23.15,196.11
23/05/2019 12:00,313.22,34.93,35.07,308.71,0,255.52,189.07,191.99,159.65,109.84,87.4,199.32
23/05/2019 13:00,297.7,256.17,200.76,306.73,0,262.66,188.1,192.53,175.78,110.85,162.92,200.08
23/05/2019 14:00,255.8,282.48,215.04,299.1,0,265.37,192.21,193.99,180.38,116.95,166.99,200.89
23/05/2019 15:00,262.13,175.13,232.23,311.62,0,245.74,141.03,174.21,52.03,31.47,165.95,202.07
23/05/2019 16:00,210,92.16,250.34,278,0,251.4,151.81,188.68,1.21,0.9063,164.9,204.85
23/05/2019 17:00,210.83,228.8,234.37,289.94,0,249.7,144.77,186.3,7.1,15.82,169.09,204.61
23/05/2019 18:00,249.43,289.22,219.54,305.61,0,261.51,192.23,194.45,171.2,91.07,171.51,204.79
23/05/2019 19:00,286.11,290.62,219.29,316.61,0,261.06,191.67,198.31,157.97,104.89,172.02,205.66
23/05/2019 20:00,329.76,289.78,219.2,325.23,0,263.5,193.06,199.48,160.03,108.77,171.61,208.69
23/05/2019 21:00,118.73,42.92,33.8,150.15,0,246.8,147.63,187.86,176.3,109.82,25.56,73.29
23/05/2019 22:00,89.41,0.7159,1.13,124.72,0,249.47,189.4,189.51,151.54,112.39,0.2926,70.84
23/05/2019 23:00,0.8824,0.7072,1.14,0.8271,0,244.16,170.18,185.68,139.36,124.09,0.2939,0.7559
24/05/2019 00:00,0.8847,1.92,31.54,0.8282,0,243.42,170.27,173.44,138.69,122.11,110.51,0.3113
24/05/2019 01:00,94.47,267.81,210.95,61.33,0,35.92,163.35,176.17,32.38,47.47,161.99,138.29
24/05/2019 02:00,251.86,281.91,212.01,305.76,0,0.0838,170.21,191.78,1.35,16.3,163.33,190.41
24/05/2019 03:00,218.55,280.11,208.08,261.41,0,0.0869,163.78,191.31,1.36,0.3971,163.42,178.14
24/05/2019 04:00,345.95,279.88,204.8,334.54,0,0.0857,156.63,192.28,1.34,0.3916,163.42,189.85
24/05/2019 05:00,286.07,232.72,178.93,318.43,0,0.0872,169.25,191.64,1.35,0.3578,156.83,186.76
24/05/2019 06:00,339.54,278.24,208.84,329.57,0,0.0922,158.44,192.31,1.34,0.3902,168.34,196.01
24/05/2019 07:00,322.29,280.61,209.45,324.34,0,0.0902,146.46,192.76,1.29,0.3857,167.88,196.72
24/05/2019 08:00,308.56,283.54,212.19,321.15,0,0.1015,154.59,193,1.23,0.3846,167.68,197.17
24/05/2019 09:00,285.49,281.73,209.51,318.91,0,0.4315,139.2,194.43,1.19,18.51,167.43,197.67
24/05/2019 10:00,335.31,286.31,212,332.56,0,195.94,175.31,193.72,120.07,44.39,168.06,197.9
24/05/2019 11:00,318.46,288.7,212.25,328.33,0,263.69,183.2,192.73,173.67,95.84,167.83,198.2
24/05/2019 12:00,321.36,294.11,221.64,330.53,0,260.92,185.73,190.67,169.37,108.75,168.08,199.07
24/05/2019 13:00,259.11,277.53,220.94,305.5,0,261.85,181.03,190.45,189.95,103.18,168.11,194.48
24/05/2019 14:00,275.06,262.96,215.52,283.8,0,260.88,155.71,191.55,161.64,109.74,168.15,197.32
24/05/2019 15:00,258.36,237.33,227.71,297.27,0,260.12,164.4,194.66,157.07,113.95,168.42,201.68
24/05/2019 16:00,306.39,219.87,235.54,314.7,0,261.19,171.62,196.05,90.79,41.11,170.61,200.34
24/05/2019 17:00,178.35,235.9,220.65,292.02,0,253.43,168.81,192.02,1.27,0.9162,171.81,201.32
24/05/2019 18:00,295.04,283.64,212.89,322.77,0,260.41,183.08,196.77,56.89,35.17,172.37,201.42
24/05/2019 19:00,312.68,281.59,208.08,323.19,0,260.13,192.3,199.16,155.84,104.95,172.99,202.32
24/05/2019 20:00,326.36,286.15,209.11,322.73,0,258.42,187.24,198.09,157.79,113.06,173.17,204.09
24/05/2019 21:00,278.21,281.3,203.02,315.66,0,253.15,186.66,193.07,154.87,114.57,174.22,204.73
24/05/2019 22:00,330.88,284.02,210.86,324.63,0,153.35,179.43,193.91,93.62,64.93,175.29,205.69
24/05/2019 23:00,254.2,260.77,179.68,310.42,0,0.1007,166.05,193.3,1.37,0.3771,175.92,207.73
25/05/2019 00:00,294.69,284.65,207.37,313.71,0,0.1015,163.21,196.25,1.38,0.3966,176.14,209.97
25/05/2019 01:00,261.83,269.58,190.46,271.54,0,0.0995,175.09,193.82,1.39,0.3813,176.73,206.95
25/05/2019 02:00,0.8878,102.32,71.97,0.8382,0,0.0859,146.85,174.44,1.48,0.2209,93.92,1.81
25/05/2019 03:00,0.891,0.5484,0.3859,0.8398,0,0.0743,146.36,149.24,1.49,5.2,0.5599,33.39
25/05/2019 04:00,175.23,0.7119,0.3555,199.72,0,0.0716,143.87,190.12,1.45,9.31,0.303,175.67
25/05/2019 05:00,341.79,0.6945,0.3143,329.68,0,0.0713,138.75,188.07,1.44,5.32,0.2642,193.92
25/05/2019 06:00,286.68,0.681,1.01,316.7,0,245.33,179.46,190.02,144.18,83.83,0.2991,195.98
25/05/2019 07:00,313.1,18.53,17.75,317.76,0,250.54,171.63,190.41,147.88,114.89,113.95,195.7
25/05/2019 08:00,336.1,272.22,200.59,329.63,0,255.59,179.62,192.91,157.22,114.57,160.54,196.13
25/05/2019 09:00,312.06,288.47,216.9,319.65,0,260.87,188.72,195.75,164.33,114.11,166.92,198.05
25/05/2019 10:00,321.72,288.09,210.54,327.46,0,257.16,172.78,197.04,151.95,114.82,167.44,197.43
25/05/2019 11:00,340.58,291.86,218.58,334.12,0,256.53,161.88,197.57,149.18,116.16,168.05,197.92
25/05/2019 12:00,317.2,288.35,214.47,317.91,0,254.04,166.98,194.62,149.93,116.67,167.39,198.65
25/05/2019 13:00,336.32,277.46,196.49,327.56,0,259.01,174.7,194.22,162.58,116.63,168.36,199.62
25/05/2019 14:00,268.92,290.98,213.03,311.51,0,260.98,164.75,198.01,154.75,114.25,168.42,198.13
25/05/2019 15:00,41.77,286.25,213.21,50.04,0,54.93,156.25,192.36,30.13,10.81,167.57,26.23
25/05/2019 16:00,0.8706,282.37,208.36,0.8226,0,0.0881,132.85,190.54,1.39,16.05,167.45,0.3377
25/05/2019 17:00,0.8701,286.96,218.06,0.8241,0,227.66,168.6,191.95,138.41,81.59,168.79,0.3009
25/05/2019 18:00,0.8762,287.97,213.69,0.8206,0,260.64,188.9,194.74,164.12,115.64,169.18,3.86
25/05/2019 19:00,129.71,103.46,76.37,123.22,0,252.7,181.29,191.79,151.07,119.05,87.43,173.9
25/05/2019 20:00,289,0.7087,1.15,321.51,0,259.58,189.32,194.37,171.65,121.4,0.3407,192.95
25/05/2019 21:00,348.3,0.7015,1.11,335.99,0,250.17,184.22,192.48,143.99,123.5,0.2896,194.5
25/05/2019 22:00,342.62,0.7813,1.29,331.75,0,246.72,162.21,187.2,141.47,116.88,92.43,195.77
25/05/2019 23:00,273.01,154.97,165.42,311.89,0,59.98,150.49,184.89,32.09,12.98,171.79,197
26/05/2019 00:00,303.53,274.92,207.25,324.05,0,0.0881,172.22,191.91,1.37,6.98,164.19,196.45
26/05/2019 01:00,346.8,278.94,206.63,334.88,0,0.0882,149.11,192.72,1.38,6.83,164.41,196.91
26/05/2019 02:00,353.88,287.37,215.43,340.31,0,0.0862,176.2,196.81,1.38,6.65,163.49,197.71
26/05/2019 03:00,317.5,286.36,215.91,327.46,0,0.0872,172.33,194.98,1.39,6.42,163.6,190.76
26/05/2019 04:00,350.7,273.02,197.51,336.97,0,0.0876,166.49,195.05,1.39,0.4671,160.62,193.7
26/05/2019 05:00,341.53,281.36,210.5,330.47,0,0.0911,164.86,192.32,1.39,0.3959,168.82,194.43
26/05/2019 06:00,170.82,259.09,182.59,229.4,0,0.1099,164.98,190.51,1.4,0.3734,168.55,149.21
26/05/2019 07:00,294.65,280.39,207.53,313.99,0,0.918,154.5,191.56,1.37,0.7705,168.54,197.1
26/05/2019 08:00,278.14,276.48,193.42,309.02,0,39.35,152.19,193.23,24,15.7,168.67,197.97
26/05/2019 09:00,328.56,283.84,211.57,323.11,0,254.9,175.72,194.29,152.03,97.68,169.2,198.21
26/05/2019 10:00,326.49,283.62,210.65,321.14,0,117.87,158.37,188.85,72.47,22.59,169.07,200.05
26/05/2019 11:00,281.4,281.4,205.16,305.31,0,0.0939,159.15,192.8,1.33,0.3843,169.14,197.76
26/05/2019 12:00,234.1,185.16,136.6,230.02,0,0.0888,161.27,192.69,1.36,0.2941,125.67,148.88
26/05/2019 13:00,0.885,0.7283,0.3552,0.8311,0,0.0753,166.2,193.99,1.47,0.1147,21.5,0.7547
26/05/2019 14:00,0.8827,0.7144,0.2817,0.831,0,0.0725,155.46,204.9,1.47,0.1121,0.2512,0.5395
26/05/2019 15:00,0.8828,0.6834,0.2807,0.8306,0,0.0735,152.86,196.2,1.47,0.113,0.2517,0.2915
26/05/2019 16:00,0.8807,0.6751,0.2906,0.8311,0,0.0744,146.89,197.8,1.48,0.116,0.2521,0.2528
26/05/2019 17:00,0.8799,0.6281,0.2866,0.8313,0,0.0752,135.81,187.66,1.49,0.1154,0.2531,0.2531
26/05/2019 18:00,0.8822,0.6273,0.3988,0.8331,0,69.2,133.38,165.37,1.5,0.1306,0.2632,0.2517
26/05/2019 19:00,0.8831,0.2699,0.6406,0.8351,0,250.89,141,0.142,1.52,0.1654,0.2898,0.2425
26/05/2019 20:00,0.8892,0.2768,0.5685,0.8348,0,255.02,174.88,0.1383,1.52,0.1657,0.2901,0.2102
26/05/2019 21:00,0.8897,0.2814,0.5687,0.8379,0,254.52,158.87,0.1405,1.54,0.17,0.2925,0.2114
26/05/2019 22:00,0.8895,0.2804,0.5625,0.8348,0,251.91,163.84,0.1428,1.55,0.1726,0.2935,0.2123
26/05/2019 23:00,0.8759,0.2524,0.4944,0.8214,0,218.69,138.41,0.142,1.55,0.1648,0.2916,0.2135
27/05/2019 00:00,0.8792,0.2496,0.4793,0.8245,0,212.64,138.28,0.1442,1.57,0.1674,0.2931,0.2168
27/05/2019 01:00,0.883,0.2544,0.5715,0.825,0,218.37,158.09,0.1471,1.57,0.1675,0.2949,0.2418
27/05/2019 02:00,0.8812,0.2399,0.5412,0.826,0,202.01,135.53,0.1476,1.57,0.1643,0.294,0.2438
27/05/2019 03:00,0.8792,0.2211,0.4876,0.8253,0,180.7,130.3,0.1477,1.57,0.1598,0.2925,0.244
27/05/2019 04:00,0.879,0.2298,0.5107,0.8259,0,190.13,128.5,0.1479,1.57,0.1617,0.2947,0.2434
27/05/2019 05:00,0.8802,0.2366,0.5246,0.8258,0,198.23,130.05,0.1461,1.56,0.1627,0.2952,0.2438
27/05/2019 06:00,20.72,0.4278,0.8725,43.83,0,215.96,154.13,2.79,1.5,0.1899,113.63,165.03
27/05/2019 07:00,189.81,268.51,183.07,278.13,0,0.0861,147.21,186.68,1.38,0.3774,155.68,189.47
27/05/2019 08:00,283.71,284.49,206.76,308.25,0,0.0837,140.25,192.95,1.3,0.3933,159.6,191.63
27/05/2019 09:00,332.49,291.34,213.1,324.26,0,0.0855,161.97,192.37,1.29,10.39,163.27,191.56
27/05/2019 10:00,328.66,291.07,212.81,328.24,0,0.0847,157.54,193.72,1.29,4.95,163.96,193.38
27/05/2019 11:00,331.51,294.94,217.25,326.2,0,107.33,147.38,194.64,64.6,15.78,164.19,196.14
27/05/2019 12:00,283.52,296.33,220.38,326.14,0,264.69,192.04,194.95,167.48,107.8,164.87,197.33
27/05/2019 13:00,329.59,284.55,210.43,336.73,0,263.74,169.93,194.57,149.59,105.94,164.44,197.11
27/05/2019 14:00,184.85,209,167.45,221.36,0,202.9,110.26,157.08,107.79,86.99,160.89,187.5
27/05/2019 15:00,209.37,234.48,199.85,266.15,0,85.88,138.56,184.28,44.46,43.52,162.84,197.43
27/05/2019 16:00,297.83,272.38,196.38,305.95,0,0.1038,147.25,194.12,1.25,12.48,159.59,196.41
27/05/2019 17:00,277.2,281.53,212.92,306.01,0,0.0981,138.81,195.51,1.29,0.8734,168.37,196.55
27/05/2019 18:00,239.3,283.28,211.28,281.59,0,0.0916,170.01,193.77,1.35,0.8303,168.57,193.25
27/05/2019 19:00,244.51,266.73,190.38,302.8,0,0.0952,163.85,190.13,1.38,0.3834,168.36,198.12
27/05/2019 20:00,313.17,267.85,188.66,312.29,0,0.0954,174.19,191.63,1.39,0.3846,169.17,198.47
27/05/2019 21:00,320.58,280.55,206.18,316.05,0,0.0958,163.98,191.6,1.4,0.4223,168.99,199.83
27/05/2019 22:00,214.35,248.46,183.1,254.51,0,0.094,169.05,189.94,1.41,0.3799,163.16,186.68
27/05/2019 23:00,236.95,263.81,193.07,285.33,0,0.0939,157.18,191.1,1.42,0.3913,170.24,202.28
28/05/2019 00:00,259.17,282.62,205.67,303.08,0,0.0934,163.07,191.99,1.42,0.4065,170.09,199.33
28/05/2019 01:00,305.96,278.84,199.94,309.52,0,0.8991,162.99,191.76,1.43,0.4016,170.67,205.67
28/05/2019 02:00,153.58,275.44,190.58,240.39,0,0.2441,158.34,190.05,1.43,0.3936,167.48,202.18
28/05/2019 03:00,254.69,277.34,196.85,312.49,0,0.2242,151.62,190.89,1.42,0.3988,169.68,202.41
28/05/2019 04:00,289.84,67.99,48.98,308.49,0,0.8557,149.82,189.46,1.44,0.1933,71.26,205.3
28/05/2019 05:00,250.65,0.8381,0.5124,304.01,0,0.079,139.36,189.3,1.45,0.1283,52.12,205.63
28/05/2019 06:00,282.28,152.81,118.61,306.89,0,0.7835,142.85,186.94,1.42,0.2869,129.49,206.9
28/05/2019 07:00,73.21,270.25,199.84,91.6,0,0.3086,132.68,190.3,1.43,10.12,166.72,74.83
28/05/2019 08:00,0.8647,278.62,206.85,0.8584,0,0.5401,139.23,190.56,1.37,18.86,166.54,54.35
28/05/2019 09:00,135.44,282.32,215.22,130.99,0,0.5551,135.07,192.8,1.29,12.92,166.91,179.97
28/05/2019 10:00,217.73,288.03,218.46,282.94,0,81.92,164.28,195.22,48.2,18.2,168.19,189.85
28/05/2019 11:00,348.34,282.17,212.75,338.97,0,259.18,161.64,196.47,177.78,104.21,169.06,191.74
28/05/2019 12:00,344.06,287.15,214.48,338.67,0,264.48,187.64,196.02,162.63,104.46,169.11,193.58
28/05/2019 13:00,335.31,285.68,218.17,332.35,0,262.17,175.23,196.38,162.19,104.69,168.87,195.37
28/05/2019 14:00,320.16,287.87,216.01,320.65,0,262.53,163.67,196.96,155.61,107.55,168.64,195.5
28/05/2019 15:00,276.01,260.4,192.68,313.74,0,250.52,109.94,188.3,140.79,93.1,167.43,196.54
28/05/2019 16:00,342.11,288.32,216.3,334.06,0,265.59,177.89,196.24,168.68,106.8,166.2,195.38
